date,geo,hashtags,id,text,type,username
2016-10-06 20:10:48+00:00,,,784123765596774400,Cleared: Disabled Vehicle: WB on VA-76 at MM8 in Chesterfield Co.4:10PM,official,511centralva
2016-10-06 20:06:39+00:00,,,784122721319919620,Update: Accident: EB on I-64 at MM168 in Goochland Co. 1 travel lane closed. Delay 1 mi.4:06PM,official,511centralva
2016-10-06 20:06:39+00:00,,,784122719747051520,Disabled Vehicle: SB on I-95 at MM83 in Henrico Co. No lanes closed. Potential Delays.4:06PM,official,511centralva
2016-10-06 20:04:41+00:00,,,784122224626298884,Cleared: Delay: NB on I-95 at MM76 in Richmond.4:04PM,official,511centralva
2016-10-06 20:04:40+00:00,,,784122223099510784,Disabled Vehicle: EB on I-64 at MM183 in Henrico Co. Right shoulder closed. Potential Delays.4:04PM,official,511centralva
2016-10-06 20:04:40+00:00,,,784122221040136193,Cleared: Disabled Vehicle: NB on VA-288 at MM18 in Chesterfield Co.4:04PM,official,511centralva
2016-10-06 20:03:03+00:00,,,784121814796668932,Cleared: Disabled Vehicle: NB on I-95 at MM82 in Henrico Co.4:02PM,official,511centralva
2016-10-06 20:00:32+00:00,,,784121180932411392,Cleared: Disabled Vehicle: EB on I-64 at MM178 in Henrico Co.4:00PM,official,511centralva
2016-10-06 20:00:31+00:00,,,784121178948505601,Disabled Vehicle: NB on VA-288 at MM18 in Chesterfield Co. Right shoulder closed. Potential Delays.4:00PM,official,511centralva
2016-10-06 19:56:32+00:00,,,784120174010048513,Accident: EB on I-64 at MM168 in Goochland Co. No lanes closed. Delay 1 mi.3:56PM,official,511centralva
2016-10-06 19:51:11+00:00,,,784118828200525824,Update: Disabled Vehicle: NB on I-95 at MM82 in Henrico Co. Right shoulder closed. Potential Delays.3:50PM,official,511centralva
2016-10-06 19:48:45+00:00,,,784118216285184000,Delay: NB on I-95 at MM76 in Richmond. No lanes closed. Delay 1 mi.3:48PM,official,511centralva
2016-10-06 19:48:45+00:00,,,784118214745882625,Cleared: Disabled Vehicle: NB on I-95 at MM97 in Hanover Co.3:48PM,official,511centralva
2016-10-06 19:46:40+00:00,,,784117692089458688,Accident: SB on I-95 at MM88 in Hanover Co. Right shoulder closed. Potential Delays.3:46PM,official,511centralva
2016-10-06 19:44:50+00:00,,,784117230346833920,Disabled Vehicle: NB on I-95 at MM80 in Richmond. Right shoulder closed. Potential Delays.3:44PM,official,511centralva
2016-10-06 19:44:50+00:00,,,784117228799221760,Cleared: Disabled Vehicle: SB on VA-288 at MM30 in Goochland Co.3:44PM,official,511centralva
2016-10-06 19:44:49+00:00,,,784117227213713409,Disabled Vehicle: WB on VA-76 at MM8 in Chesterfield Co. Right shoulder closed. Potential Delays.3:44PM,official,511centralva
2016-10-06 19:42:36+00:00,,,784116667202895872,Disabled Vehicle: EB on I-64 at MM178 in Henrico Co. Right shoulder closed. Potential Delays.3:42PM,official,511centralva
2016-10-06 19:40:43+00:00,,,784116194039177216,Disabled Vehicle: SB on VA-288 at MM30 in Goochland Co. Right shoulder closed. Potential Delays.3:40PM,official,511centralva
2016-10-06 19:40:43+00:00,,,784116192101404672,Cleared: Disabled Vehicle: SB on VA-288 at MM15 in Chesterfield Co.3:40PM,official,511centralva
2016-10-06 19:38:43+00:00,,,784115691372834817,Cleared: Incident: SB on I-195 at MM1 in Richmond.3:38PM,official,511centralva
2016-10-06 19:38:43+00:00,,,784115689850277892,Disabled Vehicle: SB on VA-288 at MM15 in Chesterfield Co. Right shoulder closed. Potential Delays.3:38PM,official,511centralva
2016-10-06 19:36:49+00:00,,,784115213557764096,Cleared: Accident: EB on VA-3 at MM57 in King George Co.3:36PM,official,511centralva
2016-10-06 19:33:00+00:00,,,784114251547938817,Cleared: Disabled Vehicle: SB on VA-150 at MM9 in Chesterfield Co.3:32PM,official,511centralva
2016-10-06 19:24:33+00:00,,,784112123970543617,Incident: SB on I-195 at MM1 in Richmond. No lanes closed. Potential Delays.3:24PM,official,511centralva
2016-10-06 19:20:38+00:00,,,784111138502041604,Cleared: Incident: WB on I-64 at MM185 in Henrico Co.3:20PM,official,511centralva
2016-10-06 19:20:37+00:00,,,784111136908148736,Cleared: Disabled Vehicle: EB on I-64 at MM209 in New Kent Co.3:20PM,official,511centralva
2016-10-06 19:18:41+00:00,,,784110649018376193,Incident: WB on I-64 at MM185 in Henrico Co. No lanes closed. Potential Delays.3:18PM,official,511centralva
2016-10-06 19:16:39+00:00,,,784110139578212352,Disabled Vehicle: NB on I-95 at MM97 in Hanover Co. Right shoulder closed. Potential Delays.3:16PM,official,511centralva
2016-10-06 19:16:39+00:00,,,784110138005282817,Cleared: Disabled Vehicle: EB on I-64 at MM186 in Henrico Co.3:16PM,official,511centralva
2016-10-06 19:14:35+00:00,,,784109618519805952,Disabled Vehicle: EB on I-64 at MM209 in New Kent Co. Right shoulder closed. Potential Delays.3:14PM,official,511centralva
2016-10-06 19:12:38+00:00,,,784109125978447872,Disabled Vehicle: EB on I-64 at MM186 in Henrico Co. 1 travel lane closed. Potential Delays.3:12PM,official,511centralva
2016-10-06 19:10:48+00:00,,,784108663510298624,Cleared: Disabled Vehicle: NB on I-95 at MM73 in Richmond.3:10PM,official,511centralva
2016-10-06 19:10:47+00:00,,,784108661941669892,Disabled Vehicle: SB on VA-150 at MM9 in Chesterfield Co. Right shoulder closed. Potential Delays.3:10PM,official,511centralva
2016-10-06 19:08:40+00:00,,,784108129982222336,Disabled Vehicle: NB on I-95 at MM73 in Richmond. Right shoulder closed. Potential Delays.3:08PM,official,511centralva
2016-10-06 19:02:32+00:00,,,784106583018078208,Cleared: Accident: NB on VA-325 (Barrett Center Rd) in Hanover Co.3:02PM,official,511centralva
2016-10-06 19:00:28+00:00,,,784106065751314432,Cleared: Disabled Vehicle: NB on I-95 at MM89 in Hanover Co.3:00PM,official,511centralva
2016-10-06 18:56:29+00:00,,,784105063388221440,Cleared: Disabled Vehicle: SB on VA-150 at MM18 in Chesterfield Co.2:56PM,official,511centralva
2016-10-06 18:56:29+00:00,,,784105061186170880,Cleared: Disabled Vehicle: SB on I-95 at MM73 in Richmond.2:56PM,official,511centralva
2016-10-06 18:54:27+00:00,,,784104551125221376,Accident: EB on VA-3 at MM57 in King George Co. No lanes closed. Potential Delays.2:54PM,official,511centralva
2016-10-06 18:54:27+00:00,,,784104549002928129,Disabled Vehicle: SB on I-95 at MM73 in Richmond. 1 travel lane closed. Potential Delays.2:54PM,official,511centralva
2016-10-06 18:50:31+00:00,,,784103559176581120,Disabled Vehicle: SB on VA-150 at MM18 in Chesterfield Co. Right shoulder closed. Potential Delays.2:50PM,official,511centralva
2016-10-06 18:46:27+00:00,,,784102536785563652,Cleared: Accident: EB on VA-33 (Eltham Rd E) in New Kent Co.2:46PM,official,511centralva
2016-10-06 18:44:23+00:00,,,784102018868776960,Disabled Vehicle: NB on I-95 at MM89 in Hanover Co. Right shoulder closed. Potential Delays.2:44PM,official,511centralva
2016-10-06 18:34:26+00:00,,,784099515422867457,Cleared: Accident: SB on I-85 at MM66 in Petersburg.2:32PM,official,511centralva
2016-10-06 18:30:31+00:00,,,784098528889040896,Cleared: Disabled Vehicle: SB on I-95 at MM86 in Henrico Co.2:30PM,official,511centralva
2016-10-06 18:30:31+00:00,,,784098527358160897,Accident: NB on VA-325 (Barrett Center Rd) in Hanover Co. No lanes closed. Potential Delays.2:30PM,official,511centralva
2016-10-06 18:30:30+00:00,,,784098525537824769,Cleared: Incident: WB on I-64 at MM162 in Goochland Co.2:30PM,official,511centralva
2016-10-06 18:26:27+00:00,,,784097504207990784,Disabled Vehicle: SB on I-95 at MM86 in Henrico Co. Left shoulder closed. Potential Delays.2:26PM,official,511centralva
2016-10-06 18:22:29+00:00,,,784096505581998080,Cleared: Accident: NB on I-95 at MM109 in Caroline Co.2:22PM,official,511centralva
2016-10-06 18:16:30+00:00,,,784095001252864001,Cleared: Disabled Vehicle: NB on I-95 at MM86 in Hanover Co.2:14PM,official,511centralva
2016-10-06 18:10:27+00:00,,,784093479441928192,Disabled Vehicle: NB on I-95 at MM86 in Hanover Co. Left shoulder closed. Potential Delays.2:10PM,official,511centralva
2016-10-06 18:04:27+00:00,,,784091968817209344,Incident: WB on I-64 at MM162 in Goochland Co. No lanes closed. Potential Delays.2:04PM,official,511centralva
2016-10-06 18:02:26+00:00,,,784091459544870912,Cleared: Incident: SB on I-295 at MM51 in Henrico Co.2:00PM,official,511centralva
2016-10-06 17:58:29+00:00,,,784090466975379456,Accident: SB on I-85 at MM66 in Petersburg. Left shoulder closed. Potential Delays.1:58PM,official,511centralva
2016-10-06 17:54:25+00:00,,,784089444345339904,Cleared: Disabled Vehicle: SB on I-95 at James River Bridge (I-95) in Richmond.1:54PM,official,511centralva
2016-10-06 17:52:22+00:00,,,784088926512418816,Accident: EB on VA-33 (Eltham Rd E) in New Kent Co. Right shoulder closed. Potential Delays.1:52PM,official,511centralva
2016-10-06 17:46:24+00:00,,,784087423445831680,Disabled Vehicle: SB on I-95 at James River Bridge (I-95) in Richmond. Right shoulder closed. Potential Delays.1:46PM,official,511centralva
2016-10-06 17:34:24+00:00,,,784084404570324992,Incident: SB on I-295 at MM51 in Henrico Co. No lanes closed. Potential Delays.1:34PM,official,511centralva
2016-10-06 17:32:28+00:00,,,784083920111427584,Accident: NB on I-95 at MM109 in Caroline Co. Right shoulder closed. Potential Delays.1:32PM,official,511centralva
2016-10-06 17:30:27+00:00,,,784083411078156288,Cleared: Disabled Vehicle: NB on VA-288 at MM0 in Chesterfield Co.1:30PM,official,511centralva
2016-10-06 17:28:26+00:00,,,784082905366757376,Disabled Vehicle: NB on VA-288 at MM0 in Chesterfield Co. Right shoulder closed. Potential Delays.1:28PM,official,511centralva
2016-10-06 17:20:31+00:00,,,784080909695868928,Cleared: Disabled Vehicle: NB on I-295 at MM32 in Henrico Co.1:20PM,official,511centralva
2016-10-06 17:16:29+00:00,,,784079898453405700,Cleared: Disabled Vehicle: SB on I-95 at MM116 in Caroline Co.1:16PM,official,511centralva
2016-10-06 17:12:28+00:00,,,784078886183301120,Disabled Vehicle: NB on I-295 at MM32 in Henrico Co. Left shoulder closed. Potential Delays.1:12PM,official,511centralva
2016-10-06 17:04:31+00:00,,,784076883562553344,Disabled Vehicle: SB on I-95 at MM116 in Caroline Co. Right shoulder closed. Potential Delays.1:04PM,official,511centralva
2016-10-06 16:46:29+00:00,,,784072347225559045,Cleared: Accident: NB on VA-150 at MM14 in Chesterfield Co.12:46PM,official,511centralva
2016-10-06 16:46:28+00:00,,,784072342628696066,Cleared: Incident: SB on I-95 at MM97 in Hanover Co.12:46PM,official,511centralva
2016-10-06 16:46:28+00:00,,,784072340783173632,Cleared: Disabled Vehicle: NB on I-95 at MM91 in Hanover Co.12:46PM,official,511centralva
2016-10-06 16:20:30+00:00,,,784065806548205569,Disabled Vehicle: NB on I-95 at MM91 in Hanover Co. Right shoulder closed. Potential Delays.12:20PM,official,511centralva
2016-10-06 16:08:32+00:00,,,784062796786982912,Cleared: Disabled Vehicle: EB on I-64 at MM200 in Henrico Co.12:08PM,official,511centralva
2016-10-06 16:06:30+00:00,,,784062283001585664,Disabled Vehicle: EB on I-64 at MM200 in Henrico Co. Right shoulder closed. Potential Delays.12:06PM,official,511centralva
2016-10-06 15:58:30+00:00,,,784060270201147393,Update: Accident: NB on VA-150 at MM14 in Chesterfield Co. 1 travel lane closed. Potential Delays.11:58AM,official,511centralva
2016-10-06 15:56:28+00:00,,,784059759586598912,Cleared: Incident: WB on I-64 at MM176 in Henrico Co.11:56AM,official,511centralva
2016-10-06 15:54:27+00:00,,,784059251954225153,Incident: SB on I-95 at MM97 in Hanover Co. No lanes closed. Potential Delays.11:54AM,official,511centralva
2016-10-06 15:50:31+00:00,,,784058260609437697,Accident: NB on VA-150 at MM13 in Chesterfield Co. 1 travel lane closed. Potential Delays.11:50AM,official,511centralva
2016-10-06 15:48:28+00:00,,,784057744634572800,Cleared: Disabled Vehicle: NB on I-95 at MM77 in Richmond.11:48AM,official,511centralva
2016-10-06 15:44:24+00:00,,,784056720985354240,Disabled Vehicle: NB on I-95 at MM77 in Richmond. Right shoulder closed. Potential Delays.11:44AM,official,511centralva
2016-10-06 15:32:23+00:00,,,784053700104974336,Cleared: Disabled Vehicle: NB on I-95 at MM115 in Caroline Co.11:32AM,official,511centralva
2016-10-06 15:22:27+00:00,,,784051198013964288,Incident: WB on I-64 at MM176 in Henrico Co. No lanes closed. Potential Delays.11:22AM,official,511centralva
2016-10-06 15:20:26+00:00,,,784050690519891969,Disabled Vehicle: NB on I-95 at MM115 in Caroline Co. Right shoulder closed. Potential Delays.11:20AM,official,511centralva
2016-10-06 14:54:22+00:00,,,784044130926223360,Cleared: Accident: NB on I-85 at MM24 in Brunswick Co.10:54AM,official,511centralva
2016-10-06 14:48:24+00:00,,,784042628165804032,Cleared: Disabled Vehicle: SB on VA-288 at James River Bridge (Rte 288) in Powhatan Co.10:46AM,official,511centralva
2016-10-06 14:30:26+00:00,,,784038107897298944,Cleared: Accident: EB on VA-30 at MM39 in King William Co.10:30AM,official,511centralva
2016-10-06 14:26:23+00:00,,,784037091286147073,Disabled Vehicle: SB on VA-288 at James River Bridge (Rte 288) in Powhatan Co. Right shoulder closed. Potential Delays.10:26AM,official,511centralva
2016-10-06 14:26:23+00:00,,,784037089578999808,Cleared: Accident: EB on VA-76 at MM4 in Chesterfield Co.10:26AM,official,511centralva
2016-10-06 14:24:27+00:00,,,784036605048815616,Accident: EB on VA-76 at MM4 in Chesterfield Co. Right shoulder closed. Potential Delays.10:24AM,official,511centralva
2016-10-06 14:18:25+00:00,,,784035086308106240,Cleared: Accident: EB on VA-76 at MM4 in Chesterfield Co.10:18AM,official,511centralva
2016-10-06 14:16:22+00:00,,,784034570777849856,Accident: EB on VA-30 at MM39 in King William Co. No lanes closed. Potential Delays.10:16AM,official,511centralva
2016-10-06 14:10:24+00:00,,,784033069258997760,Update: Accident: EB on VA-76 at MM4 in Chesterfield Co. Left shoulder closed. Potential Delays.10:10AM,official,511centralva
2016-10-06 13:58:22+00:00,,,784030040094871552,Cleared: Incident: EB on I-64 at MM183 in Henrico Co.9:56AM,official,511centralva
2016-10-06 13:44:24+00:00,,,784026522575339520,Cleared: Vehicle Fire: EB on VA-33 at MM56 in Middlesex Co.9:44AM,official,511centralva
2016-10-06 13:42:22+00:00,,,784026013865041921,Accident: NB on I-85 at MM24 in Brunswick Co. No lanes closed. Potential Delays.9:42AM,official,511centralva
2016-10-06 13:40:29+00:00,,,784025539069739008,Cleared: Disabled Vehicle: SB on I-95 at MM101 in Hanover Co.9:40AM,official,511centralva
2016-10-06 13:36:26+00:00,,,784024519480606720,paving operations: on VA-226 (Cox Rd) in Dinwiddie Co. All WB & all EB travel lanes closed. Potential Delays.9:36AM,official,511centralva
2016-10-06 13:34:30+00:00,,,784024034493210624,Update: Incident: EB on I-64 at MM183 in Henrico Co. No lanes closed. Potential Delays.9:34AM,official,511centralva
2016-10-06 13:24:23+00:00,,,784021485031653376,Cleared: Disabled Vehicle: SB on VA-150 at MM15 in Chesterfield Co.9:24AM,official,511centralva
2016-10-06 13:20:28+00:00,,,784020499408023552,Cleared: Disabled Vehicle: NB on I-95 at MM76 in Richmond.9:20AM,official,511centralva
2016-10-06 13:06:29+00:00,,,784016981922029568,Disabled Vehicle: SB on I-95 at MM101 in Hanover Co. Left shoulder closed. Potential Delays.9:06AM,official,511centralva
2016-10-06 13:04:36+00:00,,,784016509718986752,Accident: EB on VA-76 at MM4 in Chesterfield Co. 1 travel lane closed. Potential Delays.9:04AM,official,511centralva
2016-10-06 12:56:24+00:00,,,784014442996596736,Incident: EB on I-64 at MM184 in Henrico Co. No lanes closed. Potential Delays.8:54AM,official,511centralva
2016-10-06 12:56:23+00:00,,,784014441482481669,Cleared: Disabled Vehicle: NB on VA-288 at MM27 in Goochland Co.8:56AM,official,511centralva
2016-10-06 12:56:23+00:00,,,784014439364386816,Cleared: Incident: EB on I-64 at MM186 in Henrico Co.8:56AM,official,511centralva
2016-10-06 12:48:30+00:00,,,784012458038009856,Cleared: Disabled Vehicle: WB on I-64 at MM203 in Henrico Co.8:48AM,official,511centralva
2016-10-06 12:46:26+00:00,,,784011936853786624,Cleared: Disabled Vehicle: WB on I-64 at MM209 in New Kent Co.8:46AM,official,511centralva
2016-10-06 12:46:26+00:00,,,784011935238983680,Update: Disabled Vehicle: WB on I-64 at MM203 in Henrico Co. Right shoulder closed. Potential Delays.8:46AM,official,511centralva
2016-10-06 12:44:21+00:00,,,784011412733583360,Disabled Vehicle: WB on I-64 at MM204 in New Kent Co. Right shoulder closed. Potential Delays.8:44AM,official,511centralva
2016-10-06 12:42:26+00:00,,,784010930376048640,Disabled Vehicle: NB on I-95 at MM76 in Richmond. Right shoulder closed. Potential Delays.8:42AM,official,511centralva
2016-10-06 12:40:32+00:00,,,784010451176787968,Incident: EB on I-64 at MM186 in Henrico Co. No lanes closed. Potential Delays.8:40AM,official,511centralva
2016-10-06 12:38:26+00:00,,,784009923109720064,Disabled Vehicle: NB on VA-288 at MM27 in Goochland Co. No lanes closed. Potential Delays.8:36AM,official,511centralva
2016-10-06 12:32:25+00:00,,,784008409020567553,Cleared: Accident: SB on I-95 at MM66 in Chesterfield Co.8:32AM,official,511centralva
2016-10-06 12:30:31+00:00,,,784007930437861377,Cleared: Accident: EB on I-64 at MM187 in Richmond.8:30AM,official,511centralva
2016-10-06 12:30:31+00:00,,,784007928898543617,Update: Disabled Vehicle: WB on I-64 at MM209 in New Kent Co. Right shoulder closed. Potential Delays.8:30AM,official,511centralva
2016-10-06 12:20:29+00:00,,,784005405487824896,Disabled Vehicle: WB on I-64 at MM209 in New Kent Co. No lanes closed. Potential Delays.8:20AM,official,511centralva
2016-10-06 12:14:24+00:00,,,784003876051677184,Cleared: Disabled Vehicle: EB on I-64 at MM206 in New Kent Co.8:14AM,official,511centralva
2016-10-06 12:14:24+00:00,,,784003873275019264,Cleared: Accident: SB on I-95 at MM79 in Richmond.8:14AM,official,511centralva
2016-10-06 12:04:25+00:00,,,784001364250750976,Update: Accident: EB on I-64 at MM187 in Richmond. No lanes closed. Delay 2 mi.8:02AM,official,511centralva
2016-10-06 12:04:25+00:00,,,784001362627526656,Vehicle Fire: EB on VA-33 at MM56 in Middlesex Co. No lanes closed. Potential Delays.8:04AM,official,511centralva
2016-10-06 12:04:25+00:00,,,784001360748478464,Cleared: Accident: SB on I-95 at MM90 in Hanover Co.8:02AM,official,511centralva
2016-10-06 11:58:24+00:00,,,783999846978056192,Update: Accident: EB on I-64 at MM187 in Richmond. No lanes closed. Delay 3 mi.7:58AM,official,511centralva
2016-10-06 11:52:27+00:00,,,783998349955440640,Update: Accident: EB on I-64 at MM187 in Richmond. Left shoulder closed. Delay 3 mi.7:52AM,official,511centralva
2016-10-06 11:36:24+00:00,,,783994313634091008,Update: Accident: SB on I-95 at MM79 in Richmond. Right shoulder closed. Potential Delays.7:36AM,official,511centralva
2016-10-06 11:36:24+00:00,,,783994311113379840,Cleared: Incident: EB on VA-249 (New Kent Hwy) in New Kent Co.7:36AM,official,511centralva
2016-10-06 11:34:29+00:00,,,783993828327952384,Update: Accident: EB on I-64 at MM187 in Richmond. Left shoulder closed. Delay 2 mi.7:34AM,official,511centralva
2016-10-06 11:34:28+00:00,,,783993826700656641,Cleared: Disabled Vehicle: NB on I-295 at MM20 in Henrico Co.7:34AM,official,511centralva
2016-10-06 11:34:28+00:00,,,783993825085841409,Cleared: Accident: NB on US-17 at MM76 in Gloucester Co.7:34AM,official,511centralva
2016-10-06 11:34:28+00:00,,,783993823303270400,Update: Accident: EB on I-64 at MM187 in Richmond. Right shoulder closed. Potential Delays.7:34AM,official,511centralva
2016-10-06 11:30:29+00:00,,,783992822521266176,Disabled Vehicle: NB on I-295 at MM20 in Henrico Co. No lanes closed. Potential Delays.7:30AM,official,511centralva
2016-10-06 11:30:29+00:00,,,783992821053284352,Accident: NB on I-95 at MM79 in Richmond. Right shoulder closed. Potential Delays.7:30AM,official,511centralva
2016-10-06 11:30:28+00:00,,,783992819459424256,Update: Accident: SB on I-95 at MM90 in Hanover Co. Right shoulder closed. Potential Delays.7:30AM,official,511centralva
2016-10-06 11:26:29+00:00,,,783991814881673216,Update: Accident: SB on I-95 at MM79 in Richmond. Left shoulder closed. Potential Delays.7:26AM,official,511centralva
2016-10-06 11:26:28+00:00,,,783991813350850564,Accident: SB on I-95 at MM89 in Hanover Co. Right shoulder closed. Potential Delays.7:26AM,official,511centralva
2016-10-06 11:22:36+00:00,,,783990837457854464,Update: Disabled Vehicle: SB on VA-150 at MM15 in Chesterfield Co. Left shoulder closed. Potential Delays.7:22AM,official,511centralva
2016-10-06 11:14:30+00:00,,,783988799445630976,Disabled Vehicle: SB on VA-150 at MM15 in Chesterfield Co. Right shoulder closed. Potential Delays.7:14AM,official,511centralva
2016-10-06 11:14:29+00:00,,,783988797713289216,Accident: SB on I-95 at MM66 in Chesterfield Co. Left shoulder closed. Potential Delays.7:14AM,official,511centralva
2016-10-06 11:12:28+00:00,,,783988287056805889,Disabled Vehicle: EB on I-64 at MM206 in New Kent Co. Right shoulder closed. Potential Delays.7:12AM,official,511centralva
2016-10-06 11:06:25+00:00,,,783986764780277760,Incident: EB on VA-249 (New Kent Hwy) in New Kent Co. No lanes closed. Potential Delays.7:06AM,official,511centralva
2016-10-06 10:56:24+00:00,,,783984246218170368,Update: Accident: SB on I-95 at MM79 in Richmond. Shoulders closed. Potential Delays.6:56AM,official,511centralva
2016-10-06 10:52:21+00:00,,,783983226067021824,Accident: SB on I-95 at MM79 in Richmond. Right shoulder closed. Potential Delays.6:52AM,official,511centralva
2016-10-06 10:50:28+00:00,,,783982750822985728,Cleared: Disabled Vehicle: NB on I-295 at MM30 in Henrico Co.6:50AM,official,511centralva
2016-10-06 10:32:22+00:00,,,783978195309780992,Accident: NB on US-17 at MM76 in Gloucester Co. No lanes closed. Potential Delays.6:32AM,official,511centralva
2016-10-06 10:22:24+00:00,,,783975690429489152,Disabled Vehicle: NB on I-295 at MM30 in Henrico Co. Right shoulder closed. Potential Delays.6:22AM,official,511centralva
2016-10-06 10:02:27+00:00,,,783970667389681664,Cleared: Disabled Vehicle: NB on VA-288 at MM6 in Chesterfield Co.6:02AM,official,511centralva
2016-10-06 09:40:31+00:00,,,783965147719208960,Cleared: Disabled Vehicle: NB on I-295 at MM4 in Prince George Co.5:40AM,official,511centralva
2016-10-06 09:36:21+00:00,,,783964099898175488,Disabled Vehicle: NB on VA-288 at MM6 in Chesterfield Co. Right shoulder closed. Potential Delays.5:36AM,official,511centralva
2016-10-06 09:24:26+00:00,,,783961100433915904,Cleared: Disabled Vehicle: SB on VA-150 at MM10 in Chesterfield Co.5:24AM,official,511centralva
2016-10-06 09:22:25+00:00,,,783960595020320768,Disabled Vehicle: SB on VA-150 at MM10 in Chesterfield Co. Right shoulder closed. Potential Delays.5:22AM,official,511centralva
2016-10-06 09:10:24+00:00,,,783957569668784128,Cleared: Disabled Vehicle: SB on I-95 at MM113 in Caroline Co.5:10AM,official,511centralva
2016-10-06 09:06:32+00:00,,,783956597995429888,Disabled Vehicle: SB on I-95 at MM113 in Caroline Co. Right shoulder closed. Potential Delays.5:06AM,official,511centralva
2016-10-06 09:06:32+00:00,,,783956596221157376,Disabled Vehicle: NB on I-295 at MM4 in Prince George Co. Right shoulder closed. Potential Delays.5:04AM,official,511centralva
2016-10-06 08:28:31+00:00,,,783947029613543424,Cleared: bridge work: NB on VA-156 at B. Harrison Bridge in Prince George Co.4:28AM,official,511centralva
2016-10-06 08:22:29+00:00,,,783945509849468928,Cleared: Accident: EB on I-64 at MM202 in Henrico Co.4:22AM,official,511centralva
2016-10-06 07:46:22+00:00,,,783936423766462464,Update: Accident: EB on I-64 at MM202 in Henrico Co. Right shoulder closed. Potential Delays.3:46AM,official,511centralva
2016-10-06 07:42:29+00:00,,,783935443205255168,Disabled Vehicle: EB on I-64 at MM202 in Henrico Co. Right shoulder closed. Potential Delays.3:42AM,official,511centralva
2016-10-06 07:40:27+00:00,,,783934931688914945,Cleared: Accident: SB on I-95 at MM68 in Chesterfield Co.3:40AM,official,511centralva
2016-10-06 06:42:29+00:00,,,783920347276083200,Update: Accident: SB on I-95 at MM68 in Chesterfield Co. 2 travel lanes closed. Potential Delays.2:42AM,official,511centralva
2016-10-06 06:40:28+00:00,,,783919839547129856,Update: Accident: SB on I-95 at MM67 in Chesterfield Co. 2 travel lanes closed. Potential Delays.2:40AM,official,511centralva
2016-10-06 06:36:25+00:00,,,783918817504296960,Accident: SB on I-95 at MM68 in Chesterfield Co. 2 travel lanes closed. Potential Delays.2:36AM,official,511centralva
2016-10-06 06:18:38+00:00,,,783914341603180544,Cleared: Disabled Vehicle: WB on I-64 at MM217 in New Kent Co.2:18AM,official,511centralva
2016-10-06 05:34:30+00:00,,,783903238584139776,Cleared: Disabled Vehicle: SB on I-95 at MM65 in Chesterfield Co.1:32AM,official,511centralva
2016-10-06 05:18:36+00:00,,,783899234038870016,Cleared: Disabled Vehicle: NB on I-295 at MM39 in Hanover Co.1:18AM,official,511centralva
2016-10-06 05:02:34+00:00,,,783895202209685505,Disabled Vehicle: SB on I-95 at MM65 in Chesterfield Co. Right shoulder closed. Potential Delays.1:02AM,official,511centralva
2016-10-06 04:22:37+00:00,,,783885145539477504,Cleared: Vehicle Fire: SB on I-95 at MM52 in Petersburg.12:22AM,official,511centralva
2016-10-06 04:22:36+00:00,,,783885144050524160,Cleared: Disabled Tractor Trailer: NB on I-85 at MM1 in Mecklenburg Co.12:20AM,official,511centralva
2016-10-06 04:14:32+00:00,,,783883112073859072,Disabled Tractor Trailer: NB on I-85 at MM1 in Mecklenburg Co. No lanes closed. Potential Delays.12:14AM,official,511centralva
2016-10-06 04:04:42+00:00,,,783880636201402368,Disabled Vehicle: NB on I-295 at MM39 in Hanover Co. Left shoulder closed. Potential Delays.12:02AM,official,511centralva
2016-10-06 04:04:41+00:00,,,783880634699771904,Update: Vehicle Fire: SB on I-95 at MM52 in Petersburg. Exit ramp closed. Potential Delays.12:04AM,official,511centralva
2016-10-06 03:58:33+00:00,,,783879090617090048,Vehicle Fire: SB on I-95 at MM52 in Petersburg. No lanes closed. Potential Delays.11:58PM,official,511centralva
2016-10-06 02:38:31+00:00,,,783858950273916928,Cleared: Disabled Vehicle: SB on VA-288 at MM32 in Goochland Co.10:38PM,official,511centralva
2016-10-06 02:34:30+00:00,,,783857936842063872,Cleared: Disabled Vehicle: WB on I-64 at MM162 in Goochland Co.10:34PM,official,511centralva
2016-10-06 02:26:28+00:00,,,783855916290568193,Cleared: Disabled Vehicle: NB on I-95 at MM69 in Richmond.10:26PM,official,511centralva
2016-10-06 02:12:30+00:00,,,783852400981475328,Disabled Vehicle: WB on I-64 at MM162 in Goochland Co. Right shoulder closed. Potential Delays.10:12PM,official,511centralva
2016-10-06 02:10:39+00:00,,,783851934713253889,Disabled Vehicle: NB on I-95 at MM69 in Richmond. Right shoulder closed. Potential Delays.10:10PM,official,511centralva
2016-10-06 01:49:14+00:00,,,783846547087880193,Disabled Vehicle: SB on VA-288 at MM32 in Goochland Co. Right shoulder closed. Potential Delays.9:49PM,official,511centralva
2016-10-06 01:41:29+00:00,,,783844595318788096,Cleared: Disabled Vehicle: NB on I-85 at MM1 in Mecklenburg Co.9:40PM,official,511centralva
2016-10-06 01:37:01+00:00,,,783843472679763968,Disabled Vehicle: NB on I-85 at MM1 in Mecklenburg Co. No lanes closed. Potential Delays.9:36PM,official,511centralva
2016-10-06 01:16:59+00:00,,,783838431482900480,Cleared: Accident: SB on I-95 at MM92 in Hanover Co.9:16PM,official,511centralva
