date,text,type,username,tweet,state,road_closure,modified_text,location
2016-10-06 14:12:52+00:00,new  disabled truck in duval on i-295 w south at exit 10 us-17 right shoulder blocked ,official,fl511_northeast,NEW  Disabled truck in Duval on I-295 W south at Exit 10 US-17 right shoulder blocked ,Florida,1,At New  Disabled Truck At Duval At Interstate 295 West South At Exit 10 Us-17 Right Shoulder Blocked ,"{'Exit 10', 'Interstate 295 West South'}"
2016-10-06 14:03:01+00:00,update  traffic congestion in duval on i-10 west from exit 356 i-295 w to beyond cecil commerce ,official,fl511_northeast,UPDATE  Traffic congestion in Duval on I-10 west from Exit 356 I-295 W to beyond Cecil Commerce ,Florida,1,At Update  Traffic Congestion At Duval At Interstate 10 West From Exit 356 Interstate 295 West To Beyond Cecil Commerce ,{'Interstate 10 West From Exit 356 Interstate 295 West'}
2016-10-06 13:53:01+00:00,update  traffic congestion in duval on i-10 west from exit 355 hammond blvd to beyond cecil commerce ,official,fl511_northeast,UPDATE  Traffic congestion in Duval on I-10 west from Exit 355 Hammond Blvd to beyond Cecil Commerce ,Florida,1,At Update  Traffic Congestion At Duval At Interstate 10 West From Exit 355 Hammond Blvd To Beyond Cecil Commerce ,"{'Hammond Blvd', 'Interstate 10 West From Exit 355'}"
2016-10-06 13:43:12+00:00,update  traffic congestion in duval on i-10 west beyond cecil commerce ,official,fl511_northeast,UPDATE  Traffic congestion in Duval on I-10 west beyond Cecil Commerce ,Florida,1,At Update  Traffic Congestion At Duval At Interstate 10 West Beyond Cecil Commerce ,{'Interstate 10 West Beyond Cecil Commerce'}
2016-10-06 13:32:52+00:00,update  crash in duval on i-10 west ramp to exit 356 i-295 w off-ramp left lane blocked ,official,fl511_northeast,UPDATE  Crash in Duval on I-10 west ramp to Exit 356 I-295 W off-ramp left lane blocked ,Florida,1,At Update  Crash At Duval At Interstate 10 West Ramp To Exit 356 Interstate 295 West Off-Ramp Left Lane Blocked ,{'Interstate 10 West Ramp To Exit 356 Interstate 295 West Off-Ramp Left Lane Blocked'}
2016-10-06 13:08:35+00:00,update  traffic congestion in duval on i-10 west from exit 351 chaffee rd to beyond cecil commerce ,official,fl511_northeast,UPDATE  Traffic congestion in Duval on I-10 west from Exit 351 Chaffee Rd to beyond Cecil Commerce ,Florida,1,At Update  Traffic Congestion At Duval At Interstate 10 West From Exit 351 Chaffee Rd To Beyond Cecil Commerce ,{'Interstate 10 West From Exit 351'}
2016-10-06 13:02:57+00:00,update  unconfirmed disabled vehicle in duval on i-95 south at exit 355 golfair ,official,fl511_northeast,UPDATE  Unconfirmed disabled vehicle in Duval on I-95 south at Exit 355 Golfair ,Florida,1,At Update  Unconfirmed Disabled Vehicle At Duval At Interstate 95 South At Exit 355 Golfair ,"{'Interstate 95 South', 'Exit 355'}"
2016-10-06 12:52:58+00:00,new  unconfirmed disabled vehicle in duval on i-95 south at exit 355 golfair ,official,fl511_northeast,NEW  Unconfirmed disabled vehicle in Duval on I-95 south at Exit 355 Golfair ,Florida,1,At New  Unconfirmed Disabled Vehicle At Duval At Interstate 95 South At Exit 355 Golfair ,"{'Interstate 95 South', 'Exit 355'}"
2016-10-06 12:47:59+00:00,new  traffic congestion in duval on i-10 west from exit 351 chaffee rd to beyond cecil commerce ,official,fl511_northeast,NEW  Traffic congestion in Duval on I-10 west from Exit 351 Chaffee Rd to beyond Cecil Commerce ,Florida,1,At New  Traffic Congestion At Duval At Interstate 10 West From Exit 351 Chaffee Rd To Beyond Cecil Commerce ,{'Interstate 10 West From Exit 351'}
2016-10-06 12:42:52+00:00,new  unconfirmed disabled vehicle in duval on i-95 south before butler right shoulder blocked ,official,fl511_northeast,NEW  Unconfirmed disabled vehicle in Duval on I-95 south before Butler right shoulder blocked ,Florida,1,At New  Unconfirmed Disabled Vehicle At Duval At Interstate 95 South Before Butler Right Shoulder Blocked ,{'Interstate 95 South Before Butler Right Shoulder Blocked'}
2016-10-06 12:42:52+00:00,new  disabled vehicle in nassau on i-95 north before exit 380 us-17 right shoulder blocked ,official,fl511_northeast,NEW  Disabled vehicle in Nassau on I-95 north before Exit 380 US-17 right shoulder blocked ,Florida,1,At New  Disabled Vehicle At Nassau At Interstate 95 North Before Exit 380 Us-17 Right Shoulder Blocked ,"{'Interstate 95 North', 'Exit 380 Us-17 Right Shoulder'}"
2016-10-06 12:38:04+00:00,new  disabled vehicle in duval on sr-202   butler blvd west ramp from i-295 e ,official,fl511_northeast,NEW  Disabled vehicle in Duval on SR-202   Butler Blvd west ramp from I-295 E ,Florida,1,At New  Disabled Vehicle At Duval At Sr-202   Butler Blvd West Ramp From Interstate 295 East ,"{'West Ramp', 'Interstate 295 East'}"
2016-10-06 12:17:52+00:00,new  unconfirmed disabled vehicle in duval on i-95 north before philips hwy ,official,fl511_northeast,NEW  Unconfirmed disabled vehicle in Duval on I-95 north before Philips Hwy ,Florida,1,At New  Unconfirmed Disabled Vehicle At Duval At Interstate 95 North Before Philips Hwy ,{'Interstate 95 North'}
2016-10-06 11:38:02+00:00,update  unconfirmed crash in alachua on i-75 south ramp to exit 382 sr-121 off-ramp left lane blocked ,official,fl511_northeast,UPDATE  Unconfirmed crash in Alachua on I-75 south ramp to Exit 382 SR-121 off-ramp left lane blocked ,Florida,1,At Update  Unconfirmed Crash At Alachua At Interstate 75 South Ramp To Exit 382 Sr-121 Off-Ramp Left Lane Blocked ,{'Interstate 75 South Ramp To Exit 382'}
2016-10-06 11:37:50+00:00,update  traffic congestion in duval on i-95 south beyond union st ,official,fl511_northeast,UPDATE  Traffic congestion in Duval on I-95 south beyond Union St ,Florida,1,At Update  Traffic Congestion At Duval At Interstate 95 South Beyond Union St ,{'Interstate 95 South Beyond Union'}
2016-10-06 11:27:51+00:00,update  traffic congestion in duval on i-95 south beyond exit 350 san marco ,official,fl511_northeast,UPDATE  Traffic congestion in Duval on I-95 south beyond Exit 350 San Marco ,Florida,1,At Update  Traffic Congestion At Duval At Interstate 95 South Beyond Exit 350 San Marco ,{'Interstate 95 South Beyond Exit 350'}
2016-10-06 11:23:01+00:00,update  disabled vehicle in duval on i-95 south ramp to exit 344 butler off-ramp right lane blocked ,official,fl511_northeast,UPDATE  Disabled vehicle in Duval on I-95 south ramp to Exit 344 Butler off-ramp right lane blocked ,Florida,1,At Update  Disabled Vehicle At Duval At Interstate 95 South Ramp To Exit 344 Butler Off-Ramp Right Lane Blocked ,{'Interstate 95 South Ramp To Exit 344'}
2016-10-06 11:17:51+00:00,new  disabled vehicle in duval on i-95 south ramp to exit 344 butler ,official,fl511_northeast,NEW  Disabled vehicle in Duval on I-95 south ramp to Exit 344 Butler ,Florida,1,At New  Disabled Vehicle At Duval At Interstate 95 South Ramp To Exit 344 Butler ,{'Interstate 95 South Ramp To Exit 344 Butler'}
2016-10-06 10:57:59+00:00,new  traffic congestion in duval on i-95 south beyond exit 350 san marco ,official,fl511_northeast,NEW  Traffic congestion in Duval on I-95 south beyond Exit 350 San Marco ,Florida,1,At New  Traffic Congestion At Duval At Interstate 95 South Beyond Exit 350 San Marco ,{'Interstate 95 South Beyond Exit 350'}
2016-10-06 10:57:58+00:00,new  disabled vehicle in duval on i-95 south beyond union st right shoulder blocked ,official,fl511_northeast,NEW  Disabled vehicle in Duval on I-95 south beyond Union St right shoulder blocked ,Florida,1,At New  Disabled Vehicle At Duval At Interstate 95 South Beyond Union St Right Shoulder Blocked ,{'Interstate 95 South Beyond Union'}
2016-10-06 10:57:57+00:00,new  disabled vehicle in duval on i-95 north ramp to exit 337 i-295 w ,official,fl511_northeast,NEW  Disabled vehicle in Duval on I-95 north ramp to Exit 337 I-295 W ,Florida,1,At New  Disabled Vehicle At Duval At Interstate 95 North Ramp To Exit 337 Interstate 295 West ,{'Interstate 95 North Ramp To Exit 337 Interstate 295 West'}
2016-10-06 10:53:08+00:00,new  traffic congestion in duval on i-95 south beyond union st ,official,fl511_northeast,NEW  Traffic congestion in Duval on I-95 south beyond Union St ,Florida,1,At New  Traffic Congestion At Duval At Interstate 95 South Beyond Union St ,{'Interstate 95 South Beyond Union'}
2016-10-06 10:53:07+00:00,update  traffic congestion in duval on i-95 south ramp to exit 350 san marco ,official,fl511_northeast,UPDATE  Traffic congestion in Duval on I-95 south ramp to Exit 350 San Marco ,Florida,1,At Update  Traffic Congestion At Duval At Interstate 95 South Ramp To Exit 350 San Marco ,{'Interstate 95 South Ramp To Exit 350'}
2016-10-06 10:47:50+00:00,new  traffic congestion in duval on i-95 south at fuller warren ,official,fl511_northeast,NEW  Traffic congestion in Duval on I-95 south at Fuller Warren ,Florida,1,At New  Traffic Congestion At Duval At Interstate 95 South At Fuller Warren ,{'Interstate 95 South At Fuller Warren'}
2016-10-06 10:37:50+00:00,new  disabled truck in duval on i-295 w south ramp to exit 14 collins rd ,official,fl511_northeast,NEW  Disabled truck in Duval on I-295 W south ramp to Exit 14 Collins Rd ,Florida,1,At New  Disabled Truck At Duval At Interstate 295 West South Ramp To Exit 14 Collins Rd ,"{'Interstate 295 West South Ramp To Exit 14', 'Collins Rd'}"
2016-10-06 06:38:01+00:00,new  disabled vehicle in duval on i-10 west ramp to exit 351 chaffee rd ,official,fl511_northeast,NEW  Disabled vehicle in Duval on I-10 west ramp to Exit 351 Chaffee Rd ,Florida,1,At New  Disabled Vehicle At Duval At Interstate 10 West Ramp To Exit 351 Chaffee Rd ,{'Interstate 10 West Ramp To Exit 351'}
2016-10-06 06:02:49+00:00,new  disabled vehicle in duval on i-295 e north ramp from exit 42 heckscher ,official,fl511_northeast,NEW  Disabled vehicle in Duval on I-295 E north ramp from Exit 42 Heckscher ,Florida,1,At New  Disabled Vehicle At Duval At Interstate 295 East North Ramp From Exit 42 Heckscher ,{'Interstate 295 East North Ramp'}
2016-10-06 04:32:49+00:00,update  disabled vehicle in duval on i-295 w south at exit 19 normandy blvd right lane blocked ,official,fl511_northeast,UPDATE  Disabled vehicle in Duval on I-295 W south at Exit 19 Normandy Blvd right lane blocked ,Florida,1,At Update  Disabled Vehicle At Duval At Interstate 295 West South At Exit 19 Normandy Blvd Right Lane Blocked ,"{'Normandy Blvd', 'Exit 19', 'Interstate 295 West South'}"
2016-10-06 04:27:59+00:00,new  disabled vehicle in duval on i-295 w south before normandy blvd right shoulder blocked ,official,fl511_northeast,NEW  Disabled vehicle in Duval on I-295 W south before Normandy Blvd right shoulder blocked ,Florida,1,At New  Disabled Vehicle At Duval At Interstate 295 West South Before Normandy Blvd Right Shoulder Blocked ,"{'Normandy Blvd', 'Interstate 295 West South'}"
2016-10-06 03:27:50+00:00,new  disabled vehicle in duval on i-95 north ramp to exit 344 butler ,official,fl511_northeast,NEW  Disabled vehicle in Duval on I-95 north ramp to Exit 344 Butler ,Florida,1,At New  Disabled Vehicle At Duval At Interstate 95 North Ramp To Exit 344 Butler ,{'Interstate 95 North Ramp To Exit 344 Butler'}
2016-10-06 03:27:49+00:00,new  traffic congestion in duval on i-10 east at exit 358 cassat ,official,fl511_northeast,NEW  Traffic congestion in Duval on I-10 east at Exit 358 Cassat ,Florida,1,At New  Traffic Congestion At Duval At Interstate 10 East At Exit 358 Cassat ,"{'Exit 358', 'Interstate 10 East'}"
2016-10-06 03:22:48+00:00,update  crash in duval on i-10 east at exit 358 cassat 2 left lanes blocked ,official,fl511_northeast,UPDATE  Crash in Duval on I-10 east at Exit 358 Cassat 2 left lanes blocked ,Florida,1,At Update  Crash At Duval At Interstate 10 East At Exit 358 Cassat 2 Left Lanes Blocked ,"{'Exit 358', 'Interstate 10 East'}"
2016-10-06 03:18:01+00:00,new  disabled vehicle in duval on sr-202   butler blvd west ramp from southside ,official,fl511_northeast,NEW  Disabled vehicle in Duval on SR-202   Butler Blvd west ramp from Southside ,Florida,1,At New  Disabled Vehicle At Duval At Sr-202   Butler Blvd West Ramp From Southside ,{'West Ramp From Southside'}
2016-10-06 03:07:59+00:00,new  bridge maintenance operations in duval on i-95 south ramp to exit 350 san marco off-ramp closed ,official,fl511_northeast,NEW  Bridge maintenance operations in Duval on I-95 south ramp to Exit 350 San Marco off-ramp closed ,Florida,1,At New  Bridge Maintenance Operations At Duval At Interstate 95 South Ramp To Exit 350 San Marco Off-Ramp Closed ,{'Interstate 95 South Ramp To Exit 350'}
2016-10-06 02:07:48+00:00,new  disabled vehicle in duval on i-295 w north before normandy blvd right shoulder blocked ,official,fl511_northeast,NEW  Disabled vehicle in Duval on I-295 W north before Normandy Blvd right shoulder blocked ,Florida,1,At New  Disabled Vehicle At Duval At Interstate 295 West North Before Normandy Blvd Right Shoulder Blocked ,"{'Normandy Blvd', 'Interstate 295 West North'}"
2016-10-06 02:07:48+00:00,new  disabled vehicle in duval on i-295 e north at dames point ,official,fl511_northeast,NEW  Disabled vehicle in Duval on I-295 E north at Dames Point ,Florida,1,At New  Disabled Vehicle At Duval At Interstate 295 East North At Dames Point ,{'Interstate 295 East North'}
2016-10-06 02:02:59+00:00,new  unconfirmed crash in duval on i-95 north at exit 357 edgewood right lane blocked ,official,fl511_northeast,NEW  Unconfirmed crash in Duval on I-95 north at Exit 357 Edgewood right lane blocked ,Florida,1,At New  Unconfirmed Crash At Duval At Interstate 95 North At Exit 357 Edgewood Right Lane Blocked ,{'Interstate 95 North At Exit'}
2016-10-06 01:37:49+00:00,new  disabled vehicle in duval on sr-202   butler blvd east at i-295 e right shoulder blocked ,official,fl511_northeast,NEW  Disabled vehicle in Duval on SR-202   Butler Blvd east at I-295 E right shoulder blocked ,Florida,1,At New  Disabled Vehicle At Duval At Sr-202   Butler Blvd East At Interstate 295 East Right Shoulder Blocked ,"{'Interstate 295 East Right Shoulder Blocked', 'Blvd East'}"
2016-10-06 01:37:48+00:00,new  disabled vehicle in nassau on i-95 north before exit 380 us-17 left shoulder blocked ,official,fl511_northeast,NEW  Disabled vehicle in Nassau on I-95 north before Exit 380 US-17 left shoulder blocked ,Florida,1,At New  Disabled Vehicle At Nassau At Interstate 95 North Before Exit 380 Us-17 Left Shoulder Blocked ,"{'Exit 380 Us-17 Left Shoulder', 'Interstate 95 North'}"
2016-10-06 00:57:48+00:00,new  disabled vehicle in duval on i-95 north at exit 341 baymeadows left shoulder blocked ,official,fl511_northeast,NEW  Disabled vehicle in Duval on I-95 north at Exit 341 Baymeadows left shoulder blocked ,Florida,1,At New  Disabled Vehicle At Duval At Interstate 95 North At Exit 341 Baymeadows Left Shoulder Blocked ,{'Interstate 95 North At Exit 341'}
2016-10-06 00:37:53+00:00,new  disabled vehicle in duval on i-295 w south ramp from exit 30 dunn ave right shoulder blocked ,official,fl511_northeast,NEW  Disabled vehicle in Duval on I-295 W south ramp from Exit 30 Dunn Ave right shoulder blocked ,Florida,1,At New  Disabled Vehicle At Duval At Interstate 295 West South Ramp From Exit 30 Dunn Ave Right Shoulder Blocked ,{'Interstate 295 West South Ramp From Exit 30'}
2016-10-06 00:32:48+00:00,new  disabled vehicle in nassau on i-95 north at mm 376 right shoulder blocked ,official,fl511_northeast,NEW  Disabled vehicle in Nassau on I-95 north at MM 376 right shoulder blocked ,Florida,1,At New  Disabled Vehicle At Nassau At Interstate 95 North At Mm 376 Right Shoulder Blocked ,"{'Interstate 95 North', 'Mm 376'}"
2016-10-06 00:23:07+00:00,new  disabled truck in duval on i-295 w north before 103rd st right shoulder blocked ,official,fl511_northeast,NEW  Disabled truck in Duval on I-295 W north before 103rd St right shoulder blocked ,Florida,1,At New  Disabled Truck At Duval At Interstate 295 West North Before 103Rd St Right Shoulder Blocked ,{'Interstate 295 West North'}
